satirical,body
1,"Luto na redação: checagem no Jornalismo é encontrada morta. Uma notícia abalou as redações e comoveu inúmeros profissionais da área jornalística de todo o Brasil. A Checagem no Jornalismo foi encontrada morta na manhã desta terça-feira. Desaparecida desde a invenção do Twitter, foi localizada por moradores na orla carioca.
“Liguei pro jornal avisando. Mas acharam que era brincadeira. Só depois que postei no meu perfil é que acreditaram.
 disse José Fontes, um dos populares que passavam na hora pelo local. A Checagem no Jornalismo era famosa nos anos 70, 80 e 90 e deixa dois filhos: Diploma, de 18, e Fonte, de idade não revelada. Ninguém da família foi procurado pela reportagem.
@tiodino"
1,"Jovem não consegue ver nota do ENEM no site do INEP pois só lembra da senha do Netflix. Foram divulgadas hoje as notas do ENEM. Os participantes já podem acessar o site do INEP e conferir seu resultado. Entretanto, alguns estudantes estão tendo dificuldades em acessar o site, alguns por problemas de sobrecarregamento no site e outros por motivos pessoais.
Gustavo dos Santos Braga, de 20 anos, não conseguiu acessar suas notas pois não lembrava a senha que colocou quando fez o cadastro no site. “Só sei minha senha do Netflix e do wifi lá de casa. A do ENEM esqueci completamente.
 disse. “Tentei recuperar a senha, mas o site sempre sai do ar no meio do processo.
 contou, desesperado.
Outros jovens, que conseguiram ver suas notas, ficaram bastante chocados com o resultado. “Não fui nada bem, como pensava ter ido. Não fico assim tão triste desde que minha série favorita foi cancelada.
 disse Jéssica Gonçalves.
Um número considerável de participantes afirma ter ido bem na prova. Apesar disso, de acordo com o psicólogo Wagner Dias Sampaio, a espera entre o resultado da prova e a inscrição no SISU causa mais angustia e ansiedade nos jovens que os hiatos das séries de TV que eles assistem.
Bruno Machado"
1,"Empresário denuncia MBL no Reclame Aqui porque Dilma caiu e dólar não. A inevitável queda pós-golpe do dólar estava entre as diversas promessas de alteração radical da realidade econômica do país feitas pelo MBL (Movimento Brasil livre). Ledo engano.
Vale salientar que o movimento kataguiriano não se preocupa muito com dólar uma vez que é sustentado por uma rede de think tanks conservadores dos Estados Unidos.
Uma semana após Dilma ser afastada, a Bolsa afundou e o dólar disparou. A decepção generalizada tomou conta daqueles que vinham cacofonicamente batucando panelas na esperança de que a conspiração do interino Temer resultasse imediatamente em férias de julho promissoras em terras internacionais.
Dentre todos os revoltados online, destaca-se o empresário do ramo agroindustrial Adriano Simões Golpestre. Adriano denunciou o MBL por propaganda política enganosa no Reclame Aqui, um dos maiores sites nacionais de reclamações contra empresas.
“Acionei no Reclame Aqui o neonato japonês, que leu dois livros sobre liberalismo e se acha mais que uma ameba, que me fez acreditar que Temer seria o Macri do Brasil! Me engajei no impeachment, fui a sete manifestações de rua com camisa da Seleção e fiz parte de dezenove panelaços. Meu único objetivo era derrubar Dilma em maio, batalhando pela queda do dólar e férias de julho mais baratas nas Bahamas com minha família!.
 afirmou Golpestre."
1,"Feliciano sugere trocar castração química por aconselhamento a estupradores em projeto de lei. O pastor Marco Feliciano está tendo dias conturbados – mas não deixou de trabalhar, mesmo com o Congresso ainda voltando do recesso.
O pastor, deputado e cantor é acusado por uma jornalista de agressão e tentativa de estupro. Ele, que é casado, teria convidado a mulher a seu apartamento funcional, tentado tirar sua roupa, beijá-la à força e depois a agredido com socos.
Dias depois, a mesma jornalista registrou queixa contra Feliciano e seu chefe de gabinete, Talma Bauer, este último por sequestro qualificado. Ele, com uma arma de fogo, teria a mantido em cárcere privado e obrigado a gravar vídeo desmentido as denúncias.
Com denúncias no minstério público e na delegacia da mulher correndo contra ele, Feliciano, que desmente tudo, resolveu dar expediente.
Ele fez uma revisão no polêmico projeto de lei que tenta aprovar com congressistas do calibre de Jair Bolsonaro: a castração química de estupradores.
Segundo apurou o Sensacionalista, Feliciano acha que “uma boa conversa pode resolver. Nem prisão deveria dar. Não existe essa coisa de sexo não consensual. Quando um não quer, dois não brigam, como se diz no popular. Estuprador precisa ser tratado como filho de Deus. Precisa só de uma boa conversa e ir na igreja uma vez por semana..
Marcelo Zorzanelli"
1,"Facebook retira comentários e deixa apenas botões curtir, concordar e aplaudir nas eleições. Com as eleições presidenciais se aproximando, o Facebook já começou a divulgar algumas mudanças que estarão disponíveis na rede social em 2018. Para diminuir o número de brigas, discussões e amizades desfeitas, como aconteceu em 2014, a ideia da equipe de Mark Zuckerberg é dar ao povo o que o povo quer: impedir que as pessoas expressem opiniões contrárias as de seus amigos.
“Todo mundo sabe que ninguém quer ser contrariado. Ninguém está disposto a dialogar ou mudar de opinião, então vamos desabilitar os comentários e deixaremos apenas botões que reajam de forma positiva aos posts” explicou Mark.
Além de retirar da plataforma o campo “comentar.
 os botões “concordar” e “aplaudir” se unirão ao “curtir”. Sem brigas e sem opiniões diferentes, o Facebook prevê uma diminuição nas interações, mas um aumento na saúde mental de seus usuários.
“Como uma rede social, nós sempre acreditamos no diálogo e no debate, mas no Brasil isso se tornou impossível, então é melhor deixar as pessoas viverem em suas bolhas, colhendo suas curtidas em paz e torcer para que ninguém converse pessoalmente, porque aí não teremos o controle”."
1,"Três bares fecham no Leblon após Aécio ser proibido de sair de casa à noite pelo STF. O supremo tribunal federal afastou o senador Aécio Neves do cargo e determinou que ele não pode mais sair à noite. O senador não poderá também ter contato com nenhum acusado do mesmo crime que ele. O retiro de Aécio pode ser pior para a noite do Rio do que a violência, avaliam economistas.
Redes de bares já se preparam para abrir franquia na casa do tucano. “Infelizmente sem a presença dele nisso negócio acaba.
 disse um empresário.
Aécio só deverá ser preso depois de Lula, para manter a tradição."
1,"Estátua de Wesley Safadão substituirá a de Luiz Gonzaga no Pátio de Eventos em Caruaru. Após inusitada estratégia de marketing da equipe de Wesley Safadão, na qual o artista doaria todo o polêmico cachê de alto numerário às instituições de caridade de Caruaru, interior de Pernambuco, a assessoria de imprensa da prefeitura assegurou que uma estátua em homenagem ao cantor será erigida em pleno Pátio de Eventos, principal espaço das festividades locais.
“Com essa atitude nobre e desapegada, Safadão se torna herói e o principal ícone da história do São João de Caruaru.
 afirma Joseph Queiroga, prefeito.
A obra, orçada em R$ 575 mil, será confeccionada por Romero Britto e o cachê do artista plástico será pago por uma parceria entre Estado e município. A previsão de conclusão da obra é de 4 anos e substituirá, com justiça, a ultrapassada estátua de Luiz Gonzaga que ali se encontra."
1,"20 pichações que Dória deveria manter por serem verdadeiras obras de arte. O prefeito eleito em São Paulo, João Doria, começou o Programa São Paulo Cidade Linda , que tem como meta “embelezar” a cidade limpando as pichações espalhadas pela capital. Apesar de reconhecer “grafiteiros e muralistas” como artistas, Dória afirmou que limitará as obras a oito espaços reservados e os demais locais serão punidos segundo a Lei de Crimes Ambientais, com pena prevista de três meses a um ano, além de multa, para quem pichar um monumento urbano.
O programa reacendeu a discussão sobre pichações e grafites serem obras de arte ou vandalismo e, para ajudar você a se decidir, separamos 20 que a gente acha que devem ser mantidas.
Sua mãe pode até ser descolada, mas continua sendo mãe e vai dar um jeito de fazer com que você se alimente bem.
#SomosTodosRobison,Mas seus amigos são invejosos.
**ALERTA SPOILER ORANGE IS THE NEW BLACK**,<U+0001F641>,Quem nunca.
Amor próprio é tudo nessa vida!"
1,"Sérgio Mallandro assume coautoria do programa de governo de Paulo Câmara. Um encontro histórico se deu na manhã desta quinta-feira, 14, no Palácio do Campo das Princesas, sede administrativa do Poder Executivo de Pernambuco. Nele, o humorista e ícone da cultura popular brasileira, Sérgio Mallandro, esteve junto do governador Paulo Câmara na gravação de um quadro de entrevistas para o novo canal de vídeos do comediante na Internet. A ocasião foi sucedida por uma coletiva de imprensa, marcada pelo bom humor e descontração da dupla, além de revelações inéditas de um passado comum, até então desconhecido pela maior parte do público.
“É muito bacana poder reencontrar Paulinho depois um ano inteiro sem contato. Mas dá para entender. Afinal, o cara agora é governador – ah, moleque! – e sei que tem um mundo de compromissos que o impedem de bater papo até mesmo com brothers que contribuíram para suas propostas de campanha.
 disse Mallandro. Questionado a respeito da revelação de uma amizade preexistente, Câmara disse ter conhecido Sérgio em 1987, aos 12 anos de idade, durante  participação no quadro Porta dos Desesperados do programa Oradukapeta, apresentado pelo “eterno guri” no SBT. “Eu queria muito a bicicleta, mas Serginho me convenceu a trocar a porta número três pela um, segurando na minha mão para dar mais confiança. Acabei sendo assustado e atropelado por um homem vestido de múmia.
 confidenciou o governador pernambucano em meio a gargalhadas, “ié-iés” e outras mungangas do velho amigo.
Porém, coube a Sérgio Mallandro os esclarecimentos a respeito da mencionada cooperação na elaboração do programa de governo de Câmara para a campanha de 2014, que o elegeu como  governador mais votado do país com 68% dos votos válidos. “Na época, Paulete me ligou dizendo: ‘Olha, Serginho, não sei o que falar pro povo sobre esse transporte coletivo de m… que a gente tem por aqui’. Contou do fracasso dos terminais integrados e do busão retido pelo trânsito (BRT). Eu disse, ‘Paulinho, fala que vai fazer bilhete único que nem em São Paulo, acabar com os anéis viários e botar valor único nas passagens de R$ 2,15. Depois da posse, é salcifufu! Chama todo mundo e diz que foi pegadinha. RÁ!’ E não é que o glugluzinho levou a sério e já tá aumentando as tarifas pelo segundo ano seguido?! RÁ! Serginho para presidente! Ié, ié! Ié, ié!.
 relatou o comediante.
Já no Facebook, circulam acusações de que o encontro entre o governador e Mallandro não passaria de mais uma ação para poupar Câmara do desgaste de um mea-culpa público, admitindo desonestidade com a população no período eleitoral. De acordo com Pedro Lizeu, da ALPB-PE – Associação de Lascados que Pegam Bigú em Pernambuco – o episódio guarda semelhança com as propostas de aumento apresentadas pela Urbana-PE, o Sindicato das Empresas de Transportes de Passageiros no Estado de Pernambuco, ao Conselho de Transporte Metropolitano, que atualmente está fixada em quatro reais e #40 para o anel “B” e R$ 3,25 para o “vale A” – um aumento de 32% em relação aos valores atuais. “O jogo é sempre o mesmo e se repete todo ano. As empresas lançam uma proposta de tarifa ‘fictícia’, com o preço lá nas alturas. As representações de usuários propõem um valor mais baixo. E o governo apresenta uma média entre as duas, que é aquela que – não por acaso – acaba sendo aprovada. Assim, o governo aparece como ‘conciliador’ dos interesses entre os segmentos. As empresas não reclamam, porque o aumento da tarifa (e dos lucros) é certo e incontestável. Auditoria dos valores cobrados e dos supostos investimentos empreendidos nas melhorias das linhas, que é bom e necessário – já que estamos lidando com concessões públicas –, ninguém se dispõe a implantar.
 denuncia Lizeu."
1,"ONU dá prêmio ao Brasil por salvar juízes da miséria e da fome. A Organização das Nações Unidas acaba de anunciar que o Brasil é o vencedor do prêmio mundial de combate à miséria de juízes. O país conquistou a honraria ao aprovar ontem um reajuste de até 41% para o judiciário. Com o aumento, o teto passa a ser R$ 39 mil.
Durante o anúncio da premiação, o secretário da ONU lembrou o drama de milhares de juízes brasileiros e disse que isso agora é passado.
“Temos assistido muitos avanços no Brasil nos últimos anos mas infelizmente os juízes estavam na penúria e eram obrigados a viver com ajuda do governo. Programas como vale paletó, auxílio moradia e outras ajudas desse tipo envorgonham a classe e agora todo juiz terá que pagar todas as suas despesas, como todo mundo faz”.
A situação dos juízes era tão estressante que eles tiravam mais férias que os demais trabalhadores."
1,"Crivella sumiu porque estava fazendo cartão C&A para dar banho de loja na Rocinha. Uma semana após o início dos confrontos entre policiais e traficantes na Rocinha, o prefeito Marcelo Crivella decidiu se manifestar sobre a situação na comunidade, que está ocupada por tropas das Forças Armadas desde sexta-feira. Em uma visita, Crivella lamentou os transtornos e disse que “é a hora de aproveitar esse momento para fazer um banho de loja na Rocinha”. Desaparecido, justificou sua ausência durante o início dos confrontos. “Estava fazendo um cartão C&A para o banho de loja”.
O banho de loja, de acordo com Crivella, inclui consertos, reparos, obras, trocas de lâmpadas e novas roupas para os moradores. “Saias jeans, blusas sem decote, vestidos abaixo do joelho, calças sociais, gravatas com zíper e bíblias de estudo”.
Doria, prefeito de São Paulo, elogiou a iniciativa de Crivella e disse que pretende adotar a medida na capital paulista também.
“Ninguém se preocupa com problemas secundários, como a guerra do tráfico, após um bom banho de loja. Não acho que a C&A seja a cara de São Paulo, mas estamos estudando parcerias com Hermès, Tommy Hilfiger, Versace e Marc Jacobs” disse Doria."
1,"Prisão de Sarney pode desencadear eventos que levarão ao fim do mundo. Especialistas, estudiosos e cientistas do mundo inteiro estão, nesse momento, reunidos na sede da ONU em Nova Iorque para discutir as possíveis consequências da prisão de Sarney em âmbito mundial. De acordo com um informante anônimo infiltrado, alterações climáticas, epidemias, alteração de ciclos menstruais e até o cancelamento de Game of Thrones são as possibilidades já analisadas e listadas como prováveis, porém os relatórios estão sendo mantidos sob total sigilo.
O principal temor referente aos eventos é que, se ocorrerem simultaneamente, poderão levar ao alinhamento total dos planetas (modificando os signos, as fases da lua e as marés), à extinção da raça humana e, consequentemente, ao fim do mundo.
A reunião na sede da Organização das Nações Unidas tem como objetivo principal descobrir, listar, traçar um plano para diminuir os impactos e por fim alertar as grandes lideranças mundiais sobre as consequências que virão com a prisão. Após a primeira etapa, outra reunião acontecerá pelo tempo que for necessário, até que uma solução definitiva seja encontrada para controlar os danos.
Leia também: Cientistas ansiosos por delação premiada de Sarney que poderá confirmar a teoria do Big Bang"
1,"Justiça decreta prisão preventiva de todas as pessoas retratadas por Romero Britto. Após a apreensão, na casa do ex-governador Sérgio Cabral, de retratos dele e de sua esposa pintados pelo artista Romero Brito, o Poder Judiciário tomou uma decisão sem precedentes no Brasil: a de prender todas as pessoas já retratadas pelo artista."
1,"Nova gripe se chama Sérgio Machado: derruba e prejudica as articulações. O ex-presidente da Transpetro, Sérgio Machado, batizou a nova gripe que está deixando muita gente mal. A “Sérgio Machado.
 derruba, prejudica articulações e dá muita dor de cabeça. De acordo com assessores próximos, Temer é uma vítimas da gripe. Dois ministros já caíram em menos de uma semana.
“Os sintomas são muito piores do que os da dengue e da Zika. Mas o pior mesmo é que a doença fica incubada, a pessoa não sabe que tem. De repente, um contato feito lá atrás aparece e você adoece. É um inferno.
 explicou um médico.
A gripe pode ser mortal. A menos que você seja do PSDB."
1,"Luma de Oliveira adere à campanha e pede libertação de bombeiros. A ex-modelo Luma de Oliveira aderiu à campanha pela libertação dos bombeiros no Rio de Janeiro e apareceu hoje vestida de vermelho. Luma protesta contra a prisão dos bombeiros que invadiram o quartel da corporação e estão em campanha salarial. Em todo o Rio, pessoas desfilam com fitas nos seus carros, demonstrado apoio aos soldados. Luma explicou sua posição: “Manter os bombeiros presos é um absurdo. Em uma donzela em chamas, cheia de fogo, precisando da mangueira de um bombeiro.
 disse.
Otileno Junior"
1,"Após “acidente” com avião, ONU classifica governo brasileiro como mais perigoso que o Estado Islâmico. Após afundar o resto do que sobrou do Brasil em 2016, o governo brasileiro fez ainda mais fama internacional ao involucrar-se no “acidente” aéreo que ceifou a vida de Teori Zavascki, quando um golpe de ar derrubou seu avião.
Já bastante experimentado em atividades semelhantes – lembremos Juscelino Kubitschek, Castelo Branco, Marcos Freire, Ulysses Guimarães e Celso Daniel -, o governo do Brasil vê-se na necessidade de explicar a coincidência da morte do homem que conduzia o processo de investigação de corrupção que mandou para prisão as figuras mais ricas e poderosas do país, incluindo membros do próprio partido de esquerda. O próximo passo do ministro seria um dos mais importantes de todos até a data: aceitar e homologar os depoimentos dos principais executivos da Odebrecht.
Dadas as evidências de hoje e de outrora, a ONU emitiu nota classificando a governança do Brasil como sendo uma organização mais perigosa do que o Estado Islâmico."
1,"Abadá para trio elétrico com Malafaia, Bolosonaro e Feliciano já está à venda. Amanhã acontece em todo o Brasil manifestações “contra tudo o que está aí.
 de cordo com os organizadores do evento. As principais pautas para os protestos são a prisão de Lula e o impeachment da presidente Dilma. Em Brasília, um trio elétrico com os pastores Jair Bolsonaro, Silas Malafaia e Marco Feliciano promete arrebatar a multidão.
Com músicas seculares adaptadas para o público evangélico, hits como “Aquele 1%” e “Metralhadora” já tiveram suas letras divulgadas, para ninguém fazer feio na hora da folia.
“Tô evangelizando todo mundo 90% do salário é nosso Mas aquele 10% vai pro dízimo.
“Os 10% que vou cobrar Brar, Brar, Brar Os que não pagam vão queimar Mar, mar, mar.
Os abadás personalizados para o trio elétrico já estão sendo vendidos e uma cartela de Zoloft é enviada de brinde para os 100 primeiros que comprarem."
1,"Paes decreta mais um feriado e cariocas já começam a achar que olimpíada foi uma boa ideia. Por causa da passagem da tocha olímpica na quinta-feira no Rio de Janeiro, o prefeito Eduardo Paes vai anunciar feriado na cidade. Com isso, serão quatro feriados durante as olimpíadas, que ocorrerão nos dias 4, 5, 18 e 22 de agosto.
Com o novo feriado, os cariocas já começaram a achar que a realização da olimpíada na cidade do Rio foi uma boa ideia. “A aprovação dos jogos no Rio já está em 80%, antes disso mais da metade da população era contra. Até o fim da olimpíada, a aprovação deve chegar a 95%.
 disse um técnico do DataFolha.
Muitos cariocas que foram contra a candidatura da cidade para ser sede dos jogos olímpicos começaram a comemorar tardiamente hoje a eleição do Rio como sede, que ocorreu em 2009.
Bruno Machado"
1,"Mulher de Temer se recusa a morar no Palácio Jaburu: “Dilma é quem devia ir pra lá”. A mulher de Michel Temer, Marcela Temer, se recusou a se mudar para o Palácio Jaburu, destinado ao vice-presidente e suas família. “Sou bonita demais para morar num lugar chamado Jaburu.
 disse ela. A oposição já propõe uma CPI para investigar como Temer conseguiu conquistar Marcela. “Há um evidente tráfico de influência nesse caso ou talvez Temer tenha feito algum superfaturamento de alguma qualidade sua.
 disse o deputado Marcelino Ribeiro.
Marcela sugeriu que o casal troque de residência com Dilma. Temer e Marcela moraria na Granja do Torto e Dilma no Jaburu. “É mais apropriado.
 disse ela. A amigos, Dilma teria dito que a granja combina mais com Marcela.
Otileno Junior e Desiree Aparecida"
1,"Após nova acusação de assédio, repórteres esperam só voltar a entrevistar Biel na cadeia. Após ter sido acusado de assédio sexual por uma repórter do iG e se envolver em um acidente de trânsito no interior de São Paulo, Biel acaba de ser alvo de mais uma denúncia. O cantor foi acusado de injúria por outra jornalista e novamente vai ser intimado a depor. O caso teria acontecido no mesmo dia em que a repórter do iG teria sofrido o assédio, em um encontro de Biel com a imprensa para divulgar um novo CD.
Ao saberem do novo caso, repórteres de todo o Brasil anunciaram que só aceitarão entrevistar Biel novamente se for com ele em uma prisão. “Estamos disputando no palitinho para ver qual de nós vai entrevistá-lo quando ele estiver na cadeia.
 disse a repórter Gabriela Azevedo.
Alguns conhecidos do cantor disseram que até que não seria uma má ideia ele ser preso. “Na cadeia ele só teria a leitura como forma de passatempo. Faria bem a ele.
 disse um amigo que preferiu não se identificar.
Veja também: 9 declarações que provam que MC Biel lançou o gênero babaquice ostentação,Bruno Machado"
1,"Datafolha: Doria esteve o tempo todo disfarçado de candidato popular. Pesquisa Datafolha divulgada neste domingo mostra que o prefeito de São Paulo João Doria despencou em quase em dez pontos percentuais a aprovação de sua administração. Sua gestão apresenta aprovação de 32% dos ouvidos, contra 41%, obtido em junho. Além disso, a pesquisa mostra que os eleitores preferem o governador Geraldo Alckmin como o candidato à Presidência pelo PSDB. Já sua rejeição é grande: 55% dizem que não votariam nele de forma alguma para presidente.
A explicação para tal queda de popularidade seria que Doria na verdade esteve esse tempo todo fantasiado de candidado popular.
“Não há problema nenhum nessa queda de aprovação e na rejeição alta. Isso tudo é mais um disfarce do prefeito para fazer publicidade.
 tentou explicar seu marqueteiro número 93, enquanto suava intensamente.
De acordo com moradores de São Paulo, Doria se trata de um candidato a presidente disfarçado de prefeito."
1,"“PEC dos gastos” propõe fim do carnaval por 20 anos. Nem Olinda, nem Salvador, nem Rio de Janeiro. Após aprovação da chamada “PEC dos gastos.
 a PEC 241, que congela as despesas do Governo Federal com saúde e educação por até 20 anos, uma notícia pode abalar os foliões de todo o país.
Com as contas no “vermelho.
 o presidente Michel Temer acredita que não há mais espaço para supérfluos como educação e festejos como o carnaval enquanto durar a crise econômica. A medida já cancela o carnaval de 2017.
“Um país que verdadeiramente mergulha em austeridade não possui momento e motivo nenhum para festejos. Não apenas não repassaremos mais nem um real para financiamento de carnaval como aboliremos a festa, o feriado e proporemos calendário trabalhista normal.
 afirmou Temer."
1,"STF decide hoje se vídeo de Aécio explicando mala de R$2 mi representará Brasil no Oscar. Um recurso da Procuradoria-Geral da República pedido a prisão preventiva de Aécio Neves, pelo recebimento de R$ 2 milhões do grupo J&F a pessoas ligadas ao senador, será julgado hoje pela Primeira Turma do STF. Este é o terceiro pedido de prisão contra Aécio feito pela PGR e, nas mãos do STF, o vídeo em que Aécio garante não ter enriquecido na vida pública será analisado e poderá dar ao tucano, além da liberdade, a chance de representar o Brasil no Oscar.
“A atuação é digna do prêmio, a maquiagem está impecável e a iluminação deixa no chinelo grandes produções milionárias do cinema. Caso Aécio convença o STF, teremos um forte candidato ao Oscar 2018” é o que diz um profissional especializado do audiovisual nacional.
A defesa de Aécio garante que “o senador Aécio Neves foi, na verdade, vítima de uma grande e criminosa armação engendrada pelos senhores Joesley Batista e Ricardo Saud em busca dos benefícios de uma generosa delação.
 o que, de acordo com outro grande nome do cinema nacional, dá o tom de drama e comédia necessários para que Aécio possa trazer a estatueta para casa.
Assista a performance do senador:"
1,"Padre Quevedo afirma que Malafaia estava possuído pelo $ataná$ em entrevista. Após analisar as imagens da enérgica entrevista dada por $ilas Malafaia, logo da sua condução coercitiva por suspeita de lavagem de dinheiro, Padre Quevedo, famoso exorcista, afirma que o pastor da Assembléia de Deus Vitória em Cristo estava claramente possuído pelo $ataná$.
Quevedo afirma ainda, inspirado em Mateus 7:15, que é bom operar com cautela quanto aos falsos profetas. Eles se aproximam disfarçados de ovelhas, mas no seu íntimo são como lobos devoradores.
“Sempre afirmei que demônios não têm poder nenhum, mas quando se trata desse deu$ das igrejas deles, qualquer um vira bicho.
 disparou Quevedo."
1,"Pernambuco tem 1 assalto a cada 2 milésimos, conclui pesquisa. Ao que tudo indica, o estado de Pernambuco está caminhando a passos largos em direção aos anos noventa. Naquela época era necessário apenas sair de casa para a certeza de ser abordado por algum meliante ou embusteiro. Caminhar em espaço público e medo profundo se identificavam. Pouco mais de duas décadas e a sensação volta a ser a mesma.
É o que indica o Instituto de Pesquisas DataFace. Mais eficiente do ponto de vista estatístico do que que as delegacias e todo o aparato de segurança do estado, incluindo a Secretaria de Defesa Social (SDS), afinal os militares que estão nas ruas, o Facebook tem sido o catalisador da tragédia que é viver em cidades pernambucanas hoje.
As timelines anunciam a cada segundo o depoimento inconformado de mais uma vítima anunciando que está sem WhatsApp e que, por vezes, foi subtraída por um ou mais sujeitos portando facões em estilo medieval, arrastões, ataque a ônibus e o clássico motociclista.
Abaixo, uma amostra irrisória  de depoimentos adquiridos junto ao DataFace. Ao ser assaltado, é importante que se faça um boletim de ocorrência, o famoso BO. O Facebook não registra oficialmente estatísticas de violência da sua cidade."
1,"Transexuais querem lei que proíba deputados de serem chamados de seres humanos. Um grupo de parlamentares de dez partido protocolou um projeto de decreto que visa sustar um decreto aprovado pela presidente afastada Dilma Rousseff no ano passado – que dava a travestis e transexuais que trabalham no serviço público federal o direito de usar seu nome social em crachás e documentos oficiais.
Assim, pessoas que fizeram transição de sexo estariam proibidas por lei de se integrar à sociedade com seu novo nome. “Imagine uma mulher transexual muito feminina com um crachá escrito Wellington ou Gilson.
 disse um comentarista numa rede social.
Chocados, transexuais e travestis se reuniram na tarde de hoje para pressionar deputados progressistas a aprovar um projeto de lei em retaliação. “Queremos nosso direito de não chamar estes deputados que criaram este projeto de seres humanos.
 disse a militantes LGBT Monique Alves. “Estamos pensando ainda no que poderíamos chamá-los. Uma colega sugeriu ‘filhos da p***’, mas as trabalhadoras do sexo não merecem isso. Estamos pensando talvez em ter o direito de chamá-los de ‘torturadores’. Porque só tendo uma mente de torturador para pensar em algo assim..
O projeto de tirar o direito dos trans é de autoria do deputado João Campos (PRB/GO), um dos líderes da bancada evangélica. Ele também criou a Emenda Constitucional – rejeitada – que daria permissão a entidades religiosas contestar a constitucionalidade das leis no STF.
O projeto está nas mãos do presidente da Casa, que deve decidir quando irá a plenário. Estes deputados também assinam o projeto: Evandro Gussi – PV/SP; Paulo Freire – PR/SP; Diego Garcia – PHS/PR; Gilberto Nascimento – PSC/SP; Flavinho – PSB/SP; Geovania de Sá – PSDB/SC; Pastor Eurico – PHS/PE; Ronaldo Nogueira; Pr. Marco Feliciano – PSC/SP; Givaldo Carimbão – PHS/AL; Professor Victório Galli – PSC/MT; Eros Biondini – PROS/MG; Carlos Andrade – PHS/RR; Missionário José Olimpio – DEM/SP; Ezequiel Teixeira – PTN/RJ; Elizeu Dionizio – PSDB/MS; Anderson Ferreira – PR/PE; Marcelo Aguiar – DEM/SP; Alan Rick – PRB/AC; Ronaldo Fonseca – PROS/DF; Marcos Rogério – DEM/RO; Sóstenes Cavalcante – DEM/RJ; Tia Eron – PRB/BA; Jony Marcos – PRB/SE; Rosangela Gomes – PRB/RJ; Carlos Gomes – PRB/RS; Silas Câmara – PRB/AM; Takayama – PSC/PR.
M Zorzanelli"
1,"Cartão de crédito anuncia plano de milhas para sistema de transporte público do Recife. Após conseguir aprovar o leve reajuste de 14,42% sugerido para as passagens de ônibus que circulam na Região Metropolitana do Recife, O Grande Recife Consórcio de Transporte anunciou parceria de milhagens com o Mastercard. O programa de fidelidade, comum junto às companhias aéreas, passará a ser utilizado também no transporte coletivo urbano do Recife após as passagens se tornarem produtos tão caros quanto as tarifas aéreas. A iniciativa já está sendo informalmente chamada de “Bustercard”.
Com 12.000 milhas, por exemplo, será possível usufruir de um trecho completo da famigerada e longínqua linha Rio Doce/CDU, o equivalente a um trecho aéreo em baixa estação entre Recife e São Paulo.
Uma das soluções possíveis para fugir da inflação nas passagens terrestres será recorrer ao maior trecho curto de linhas aéreas da América Latina: o voo Recife-Recife, realizado pela Gol."
1,"Netflix lança “Cartas Marcadas – Novela do Impeachment”: conheça o enredo. A política brasileira tem dado o que falar no Brasil e no mundo. A audiência dos portais de notícia bateu recordes e a Netflix resolveu investir em uma série, que promete contar todos os segredos do Palácio do Planalto. “Cartas Marcadas – Novela do Impeachment” já tem até sinopse.
“O cenário político brasileiro está em chamas. A Presidenta Dilma Rousseff luta para se manter no poder, enquanto Eduardo Cunha, com suas manobras, luta para assumir seu lugar. Será que o vice presidente, Michel Temer, possui uma carta na manga?.
O roteiro da primeira temporada vazou nessa manhã e Reed Hastings, diretor executivo da empresa, já se manifestou sobre o ocorrido.
“Pensamos em modificar o roteiro, para evitar que fôssemos processados pelos governantes, após seus segredos serem contados para todo o mundo. Fizemos pesquisas e descobrimos que um grande vazamento da empresa Vale aconteceu recentemente, mas eles [os governantes] não fizeram nada. Isso nos encorajou a continuar com a ideia original.
 disse em entrevista.
**ALERTA DE SPOILERS**,Confira os pontos altos do roteiro vazado.
– O ex-presidente Lula, na verdade é pai de Dilma Rousseff e ajuda sua filha a alcançar a presidência, sem que ela saiba desse grande segredo.
– Eduardo Cunha é irmão de Lula e foi colocado no poder para tomar conta de Dilma, sua sobrinha. Porém deixou-se tomar pela inveja e, através de manobras, quer tomar o lugar que acredita pertencer a ele por direito. Junto com seus aliados, pede o impeachment da presidenta.
– O vice-presidente Michel Temer e a Presidenta Dilma vivem um amor impossível. Ele sabe que Dilma é filha de Lula. Prestes a ter um filho com sua esposa, Marcela Temer, ele manda uma carta para sua amada, para por um fim no relacionamento, até então secreto, dos dois.
– Marcela Temer encontra a carta e, para se vingar, posta a carta em seu blog que, rapidamente, se espalha para todo o Brasil.
– Achando que quem vazou a carta foi Dilma, Temer se vinga e revela à Dilma que Lula é seu pai.
– Após revelação bombástica, Dilma sofre um ataque cardíaco, que a deixa confusa, falando coisas como estocar vento, cachorros e quem ganhar ou perder, não vai ganhar nem perder, vai todo mundo perder.
– Vendo sua amada filha nesse estado, Lula constrói uma máquina do tempo, evita acidente com Eduardo Campos para que ele seja eleito presidente do Brasil, poupando Dilma de todo esse sofrimento.
– Marcela Temer é quem aparece na cerimônia de posse, retira e peruca e revela que, na verdade, era o Eduardo Campos todo esse tempo e que era a grande cabeça por trás do impeachment."
